false,MLS Number,Address,City/Location,State Or Province,Zip,Subdivision,Area,Market Area,Original List Price,Close Price,Close Price Adj,Lot Size,SF,Prc/SF,Price Sq Ft List,Price Sq Ft Sold,Price Sq Ft Adj Sold,Close Date,Maint Fee Amt,Maint Fee Pay Schedule,YB,BR,FB,HB,DOM,CDOM,Latitude,Longitude,Tax Year,Tax Amount,Tax Rate,School District,School Elementary,School Middle,School High,Pool Private,Ownership,Property Type,Property Sub Type
false,58851659,19826 Dusty Creek Drive,Katy,Texas,77449,Estates Highland Creek,25,Bear Creek South,"$349,950","$355,000","$352,000","8,400","3,083",$115.15,$113.51,$115.15,$114.17,11/30/2021,$600,Annually,1995,4,2,1,6,6,29.872310,-95.712604,2021,"6,315",2.75,13 - Cypress-Fairbanks,DURYEA ELEMENTARY SCHOOL,HOPPER MIDDLE SCHOOL,CYPRESS SPRINGS HIGH SCHOOL,No,,Free Standing,
false,9180599,3410 Hawkins Glen Lane,Katy,Texas,77449,WATERSTONE,25,Katy - North,"$325,000","$355,000","$353,450","7,200","2,649",$134.01,$122.69,$134.01,$133.43,11/09/2021,$700,Annually,2015,4,3,0,3,3,29.822471,-95.761735,2020,"8,399",3.23,30 - Katy,MORTON RANCH ELEMENTARY SCHOOL,MCDONALD JUNIOR HIGH SCHOOL,PAETOW HIGH SCHOOL,No,Full Ownership,Free Standing,
false,69181451,16118 Ronda Dale Drive,Hockley,Texas,77447,Stone Crk Ranch Sec 3,25,Cypress South,"$354,900","$355,000","$355,000","7,538","2,784",$127.51,$127.48,$127.51,$127.51,10/26/2021,$950,Annually,2014,4,2,1,2,2,29.998740,-95.798236,2020,"8,915",3.26,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,56632277,31902 Dahlia Petal Court,Hockley,Texas,77447,Dellrose,35,Hockley,"$367,690","$355,000","$343,312",,"1,990",$178.39,$183.42,$178.39,$172.52,12/20/2021,"$1,000",Annually,2021,3,2,0,26,26,30.019432,-95.791251,,,3.73,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,63020834,27727 Halls Farms Lane,Fulshear,Texas,77441,Churchill Farms Sec 5,36,Katy - Southwest,"$375,000","$355,000","$355,000","7,761","2,472",$143.61,$145.23,$143.61,$143.61,10/14/2021,$765,Annually,2014,3,2,1,43,43,29.731810,-95.850556,2020,"8,294",2.93,30 - Katy,CAMPBELL ELEMENTARY SCHOOL (KATY),ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,,Free Standing,
false,30286152,4731 Lake Village Drive,Fulshear,Texas,77441,Weston Lakes Village,30,Fulshear/South Brookshire/Simonton,"$385,000","$355,000","$355,000","9,084","2,313",$153.48,$151.32,$153.48,$153.48,04/13/2021,"$1,100",Annually,2017,3,2,1,37,37,29.669227,-95.943716,2020,,2.23,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,Full Ownership,Free Standing,
false,42875500,3530 Cabernet Shores Drive,Fulshear,Texas,77441,Creek Falls At Cross Creek Ranch,36,Katy - Southwest,"$349,000","$355,000","$355,000","6,805","2,713",$130.85,$128.64,$130.85,$130.85,02/23/2021,"$1,300",Annually,2019,4,3,1,3,3,29.729995,-95.866541,2020,"12,570",3.56,30 - Katy,CAMPBELL ELEMENTARY SCHOOL (KATY),ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,,Free Standing,
false,43695458,30707 Southern Dewberry Court,Fulshear,Texas,77441,Fulbrook on Fulshear Creek,30,Fulshear/South Brookshire/Simonton,"$335,000","$355,000","$355,000","6,245","2,089",$169.94,$177.12,$169.94,$169.94,02/23/2021,"$1,200",Annually,2020,4,3,0,115,115,29.683746,-95.897268,,,3.10,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,47512255,31427 Calle Linda Drive,Hockley,Texas,77447,Stone Creek  Ranch,25,Cypress South,"$357,015","$355,390","$351,340","7,620","2,198",$161.69,$162.43,$161.69,$159.85,10/22/2021,$950,Annually,2021,4,3,0,14,14,29.999909,-95.788447,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,96481328,4514 Buentello Drive,Katy,Texas,77449,Westfield Ranch,25,Bear Creek South,"$355,980","$355,980","$355,980",,"3,597",$98.97,$98.97,$98.97,$98.97,10/01/2021,$475,Annually,2021,5,4,1,,0,29.834259,-95.724969,2017,,3.32,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,32434963,4115 Astoria Manor Lane,Fulshear,Texas,77441,Churchill Farms,36,Katy - Southwest,"$360,000","$356,000","$353,700","6,312","2,693",$132.19,$133.68,$132.19,$131.34,09/27/2021,$765,Annually,2014,4,3,0,23,23,29.723880,-95.850158,2020,"8,070",2.93,30 - Katy,CAMPBELL ELEMENTARY SCHOOL (KATY),ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,Full Ownership,Free Standing,
false,1025215,16022 Bryce Pecan Way,Hockley,Texas,77447,Stone Creek Ranch,25,Cypress South,"$350,590","$356,590","$351,040","8,400","3,179",$112.17,$114.37,$112.17,$110.42,04/30/2021,$950,Annually,2020,4,3,0,159,159,29.998141,-95.790586,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,31908345,29119 Sage Meadow Trail,Fulshear,Texas,77441,Cross Creek Ranch,30,Katy - Southwest,"$383,900","$356,681","$351,281","7,333","2,187",$163.09,$167.31,$163.09,$160.62,01/29/2021,"$1,300",Annually,2020,4,2,1,90,90,29.717018,-95.878926,2020,,3.43,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,4360480,20723 Beeston Glade Lane,Katy,Texas,77449,Westfield Ranch,25,Bear Creek South,"$380,365","$356,990","$356,990",,"2,836",$125.88,$135.53,$125.88,$125.88,12/17/2021,$475,Annually,2021,4,3,1,88*,131,29.836261,-95.727901,2017,,3.32,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,27705663,31438 Calle Linda Drive,Hockley,Texas,77447,Stone Creek  Ranch,25,Cypress South,"$356,990","$356,990","$352,990","11,040","2,766",$129.06,$129.06,$129.06,$127.62,10/06/2021,$950,Annually,2021,5,3,0,,0,30.000309,-95.789070,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,62260371,31718 Casa Linda Drive,Hockley,Texas,77447,Stone Creek Ranch,25,Cypress South,"$374,000","$357,000","$357,000","6,668","2,810",$127.05,$127.05,$127.05,$127.05,12/20/2021,$950,Annually,2020,5,3,0,45,45,30.003685,-95.792233,2020,"1,460",3.26,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,38571913,27506 Huggins Crest Court,Fulshear,Texas,77441,Churchill Farms Sec 1,36,Katy - Southwest,"$375,000","$357,000","$357,000","8,460","2,359",$151.34,$158.97,$151.34,$151.34,09/03/2021,$790,Annually,2013,4,3,1,12,12,29.728759,-95.847230,,,,30 - Katy,CAMPBELL ELEMENTARY SCHOOL (KATY),ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,,Free Standing,
false,50175969,27119 Cottage Stream Lane,Fulshear,Texas,77441,Creekside At Cross Creek Ranch Sec 8,36,Katy - Southwest,"$350,000","$357,000","$354,650","7,134","2,691",$132.66,$130.06,$132.66,$131.79,06/01/2021,"$1,300",Annually,2012,4,3,0,2*,23,29.699730,-95.848218,2020,"9,446",3.22,30 - Katy,JAMES E RANDOLPH ELEMENTARY SCHOOL,ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,,Free Standing,
false,26920537,16122 Ronda Dale Drive,Hockley,Texas,77447,Stone Crk Ranch Sec 3,25,Cypress South,"$359,900","$357,500","$357,500","7,795","3,495",$102.29,$102.98,$102.29,$102.29,02/23/2021,$950,Annually,2014,4,3,1,3*,272,29.998921,-95.798162,2020,"10,225",3.27,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,89868827,30706 Southern Dewberry,Fulshear,Texas,77441,Fulbrook on Fulshear Creek Crossing,30,Fulshear/South Brookshire/Simonton,"$385,928","$357,680","$357,680","6,250","2,532",$141.26,$152.42,$141.26,$141.26,03/12/2021,"$1,200",Annually,2020,4,3,0,27,27,29.683827,-95.897037,,,,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,48727789,8522 Flagman Trail,Fulshear,Texas,77441,Polo Ranch,30,Fulshear/South Brookshire/Simonton,"$349,760","$357,860","$357,860","7,591","2,625",$136.33,$129.52,$136.33,$136.33,02/12/2021,$675,Annually,2021,5,3,0,95,95,29.688531,-95.913290,,,3.62,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,36982838,1133 Peebles Street,Hempstead,Texas,77445,None,26,Hempstead,"$368,000","$358,000","$358,000","62,500","2,391",$149.73,$153.91,$149.73,$149.73,06/24/2021,,,1951,3,2,1,5*,177,30.089587,-96.080724,2020,"7,269",2.47,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,Full Ownership,Free Standing,
false,37397048,6 Floral Hills Lane,Fulshear,Texas,77441,Cross Creek Ranch,30,Katy - Southwest,"$350,000","$358,000","$358,000","7,356","2,079",$172.20,$168.35,$172.20,$172.20,07/26/2021,"$1,300",Annually,2016,3,2,1,14,14,29.702724,-95.876091,2020,"10,569",3.37,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,11236388,31911 Cary Douglas Drive,Hockley,Texas,77447,Stone Creek Ranch,25,Cypress South,"$349,000","$358,000","$358,000","8,890","2,709",$132.15,$128.83,$132.15,$132.15,06/30/2021,$950,Annually,2013,4,2,1,4,4,30.001037,-95.795131,2020,"10,178",3.26,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,69983155,21802 Lindheimer Road,Hockley,Texas,77447,Glenmont West,15,Hockley,"$627,500","$358,000","$358,000","74,052","6,136",$58.34,$56.99,$58.34,$58.34,02/23/2021,,,1991,5,3,1,251,251,30.096957,-95.763849,2019,"10,987",2.02,36 - Magnolia,J.L. LYON ELEMENTARY SCHOOL,MAGNOLIA JUNIOR HIGH SCHOOL,MAGNOLIA WEST HIGH SCHOOL,No,,Free Standing,
false,65141345,16043 Bryce Pecan Way,Hockley,Texas,77447,Stone Creek Ranch,25,Cypress South,"$322,690","$358,240","$353,190",,"2,457",$145.80,$145.80,$145.80,$143.75,06/30/2021,$950,Annually,2020,3,2,0,149,149,29.997342,-95.791514,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,91342270,20743 Beeston Glade Lane,Katy,Texas,77449,Westfield Ranch,25,Bear Creek South,"$358,255","$358,255","$358,255",,"2,836",$126.32,$126.32,$126.32,$126.32,11/01/2021,$475,Annually,2021,5,3,1,,0,29.836261,-95.727901,2017,,3.32,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,58869785,22831 Theodoli Drive,Katy,Texas,77449,Ventana Lakes,25,Katy - North,"$351,990","$358,790","$354,975",,"2,271",$157.99,$159.40,$157.99,$156.31,12/31/2021,$800,Annually,2021,4,3,0,28,28,29.834852,-95.769254,,,,30 - Katy,BETHKE ELEMENTARY SCHOOL,STOCKDICK JUNIOR HIGH SCHOOL,PAETOW HIGH SCHOOL,No,,Free Standing,
false,57264027,22830 Theodoli Drive,Katy,Texas,77449,Ventana Lakes,25,Katy - North,"$348,990","$358,990","$354,305",,"2,255",$159.20,$159.20,$159.20,$157.12,11/29/2021,$800,Annually,2021,4,3,0,53,53,29.835247,-95.768722,,,,30 - Katy,BETHKE ELEMENTARY SCHOOL,STOCKDICK JUNIOR HIGH SCHOOL,PAETOW HIGH SCHOOL,No,,Free Standing,
false,62067235,31319 Mallet Cove,Fulshear,Texas,77441,Polo Ranch,30,Fulshear/South Brookshire/Simonton,"$343,035","$359,415","$359,415","6,704","2,466",$145.75,$133.82,$145.75,$145.75,02/24/2021,$675,Annually,2021,5,3,0,107,107,29.688531,-95.913290,,,3.62,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,86974848,31610 Casa Linda Drive,Hockley,Texas,77447,STONE CREEK RANCH,25,Cypress South,"$357,490","$359,490","$359,490","8,349","2,766",$129.97,$129.24,$129.97,$129.97,11/29/2021,$950,Annually,2021,5,3,0,,0,30.002012,-95.790048,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,3513163,4119 Fair Country Lane,Katy,Texas,77449,Westfield Ranch,25,Bear Creek South,"$359,625","$359,625","$359,625",,"2,408",$149.35,$149.35,$149.35,$149.35,11/24/2021,$475,Annually,2021,4,2,1,,0,29.836221,-95.727779,2017,,3.32,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,72496074,22106 Hanna Hills Drive,Hockley,Texas,77447,Bauer Landing,35,Hockley,"$345,900","$359,900","$356,525","6,600","2,922",$123.17,$123.17,$123.17,$122.01,07/16/2021,$432,Annually,2021,4,3,1,66,66,30.080322,-95.771500,,,,55 - Waller,EVELYN TURLINGTON ELEMENTARY SCHOOL,SCHULTZ JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,353830,30707 Southern Dewberry Court,Fulshear,Texas,77441,Fulbrook On Fulshear Creek Sec 14,30,Fulshear/South Brookshire/Simonton,"$400,000","$360,000","$360,000","6,258","2,094",$171.92,$179.08,$171.92,$171.92,12/24/2021,"$1,200",Annually,2021,4,3,0,19*,29,29.675292,-95.902813,2021,"8,647",3.12,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,55851755,16042 Ronda Dale Drive,Hockley,Texas,77447,Stone Creek Ranch Sec 3,25,Cypress South,"$370,000","$360,000","$358,425","8,263","2,784",$129.31,$129.31,$129.31,$128.74,09/24/2021,$950,Annually,2014,4,2,1,17,17,29.997705,-95.798052,2020,"9,008",3.26,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,35145498,4415 Wickby Street,Fulshear,Texas,77441,Weston Lakes,30,Fulshear/South Brookshire/Simonton,"$366,000","$360,000","$360,000","10,400","2,301",$156.45,$159.06,$156.45,$156.45,09/24/2021,"$1,100",Annually,2006,3,2,0,32,32,29.664861,-95.943295,2020,"6,619",2.18,33 - Lamar Consolidated,MORGAN ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,10208475,20614 Laurel Rain Court,Katy,Texas,77449,Raintree Village Sec 7,25,Katy - North,"$365,000","$360,000","$360,000","7,223","3,016",$119.36,$121.02,$119.36,$119.36,08/27/2021,$436,Annually,2014,4,3,1,5,5,29.830462,-95.730583,2020,"6,762",2.69,30 - Katy,FRANZ ELEMENTARY SCHOOL,MCDONALD JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,22072768,27923 Barberry Banks Lane,Fulshear,Texas,77441,Creekside At Cross Creek Ranch Sec 2,36,Katy - Southwest,"$335,000","$360,000","$360,000","7,700","2,733",$131.72,$122.58,$131.72,$131.72,08/17/2021,"$1,300",Annually,2008,4,3,1,5,5,29.698233,-95.860511,2020,"9,805",3.22,30 - Katy,JAMES E RANDOLPH ELEMENTARY SCHOOL,ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,Full Ownership,Free Standing,
false,7008679,29130 Garden River Court,Fulshear,Texas,77441,Cross Creek Ranch,30,Katy - Southwest,"$360,000","$360,000","$360,000","6,088","2,407",$149.56,$149.56,$149.56,$149.56,07/29/2021,"$1,300",Annually,2017,4,2,1,14,14,29.706043,-95.878456,2020,"9,255",,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,83373835,3538 Coleman Creek Court,Katy,Texas,77449,Waterstone,25,Katy - North,"$350,000","$360,000","$360,000","10,829","2,738",$131.48,$127.83,$131.48,$131.48,07/20/2021,$700,Annually,2013,4,3,1,8,8,29.824052,-95.763985,2020,"8,331",3.23,30 - Katy,MORTON RANCH ELEMENTARY SCHOOL,MCDONALD JUNIOR HIGH SCHOOL,PAETOW HIGH SCHOOL,No,Full Ownership,Free Standing,
false,81605762,55 Floral Hills Lane,Fulshear,Texas,77441,Cross Creek Ranch,30,Katy - Southwest,"$360,000","$360,000","$360,000","6,702","2,186",$164.68,$164.68,$164.68,$164.68,07/08/2021,"$1,300",Annually,2014,3,2,1,10,10,29.703533,-95.876776,2020,"10,159",3.37,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,Full Ownership,Free Standing,
false,49304014,4015 Addison Ranch Lane,Fulshear,Texas,77441,Churchill Farms,36,Katy - Southwest,"$340,000","$360,000","$359,800","7,057","2,516",$143.08,$135.14,$143.08,$143.00,06/17/2021,$750,Annually,2013,3,2,1,6,6,29.724596,-95.849292,2020,"7,482",2.93,30 - Katy,CAMPBELL ELEMENTARY SCHOOL (KATY),ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,,Free Standing,
false,12976972,31534 Casa Linda Drive,Hockley,Texas,77447,Stone Creek Ranch,25,Cypress South,"$362,890","$361,490","$355,621","7,200","2,620",$137.97,$138.51,$137.97,$135.73,10/27/2021,$950,Annually,2021,4,3,0,24,24,30.001224,-95.789725,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,72119475,4719 Lake Village Drive,Fulshear,Texas,77441,Weston Lakes,30,Fulshear/South Brookshire/Simonton,"$375,000","$361,500","$360,950","7,984","2,442",$148.03,$153.56,$148.03,$147.81,11/12/2021,"$1,100",Annually,1987,2,2,0,13,13,29.669659,-95.943138,2021,"6,532",2.18,33 - Lamar Consolidated,MORGAN ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,"Free Standing, Patio Home",
false,46189432,4111 Fair Country Lane,Katy,Texas,77449,Westfield Ranch,25,Bear Creek South,"$360,690","$361,530","$361,530",,"2,608",$138.62,$138.30,$138.62,$138.62,11/05/2021,$475,Annually,2021,5,2,1,,0,29.836221,-95.727779,2017,,3.32,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,74547327,29155 Turning Springs Lane,Fulshear,Texas,77441,Bonterra At Cross Creek Ranch Sec 4,30,Katy - Southwest,"$379,000","$362,000","$361,700","6,603","2,234",$162.04,$165.17,$162.04,$161.91,12/20/2021,"$2,900",Annually,2020,3,3,0,25,25,29.710853,-95.878554,2021,"11,004",3.37,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,Full Ownership,Free Standing,
false,88653395,31430 Kailua Drive,Hockley,Texas,77447,Stone Creek Ranch,25,Cypress South,"$362,917","$362,308","$362,308",,"3,426",$105.75,$107.10,$105.75,$105.75,03/31/2021,$950,Annually,2020,5,4,1,88*,138,30.002428,-95.788178,2019,,3.27,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,61095834,21310 Sunshine Meadow Drive,Hockley,Texas,77447,Bauer Landing,35,Hockley,"$372,900","$362,900","$359,170","8,522","2,922",$124.20,$127.62,$124.20,$122.92,08/10/2021,$432,Annually,2021,4,3,1,24,24,30.083532,-95.770010,,,,55 - Waller,EVELYN TURLINGTON ELEMENTARY SCHOOL,SCHULTZ JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,81069931,31103 Birch Mills,Hockley,Texas,77447,Dellrose,35,Hockley,"$367,990","$362,990","$362,990","5,957","2,313",$156.93,$159.10,$156.93,$156.93,05/28/2021,"$1,000",Annually,2020,4,3,1,7,7,30.018478,-95.789459,,,3.74,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,40995721,20607 Beeston Glade Lane,Katy,Texas,77449,Westfield Ranch,25,Bear Creek South,"$390,685","$363,000","$363,000",,"2,620",$138.55,$149.12,$138.55,$138.55,10/15/2021,$475,Annually,2021,4,3,1,62,62,29.834233,-95.728727,2017,,3.32,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,65118253,31626 Casa Linda Drive,Hockley,Texas,77447,Stone Creek Ranch,25,Cypress South,"$363,740","$363,740","$363,740","7,005","2,766",$131.50,$131.50,$131.50,$131.50,11/16/2021,$950,Annually,2021,5,3,0,59,59,30.002570,-95.790494,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,36383963,8303 Gallop Street,Fulshear,Texas,77441,Polo Ranch,30,Fulshear/South Brookshire/Simonton,"$353,005","$364,005","$362,600","7,242","2,017",$180.47,$175.01,$180.47,$179.77,11/01/2021,$675,Annually,2020,4,3,0,30,30,29.691176,-95.930404,,,3.60,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,10430837,8211 Flagman Trail,Fulshear,Texas,77441,Polo Ranch,30,Fulshear/South Brookshire/Simonton,"$382,910","$364,075","$354,727","7,580","2,625",$138.70,$145.87,$138.70,$135.13,07/29/2021,$675,Annually,2021,5,3,0,35,35,29.688531,-95.913290,,,3.31,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
false,39765799,22111 Hanna Hills Drive,Hockley,Texas,77447,Bauer Landing,35,Hockley,"$364,900","$364,900","$361,230","9,565","2,415",$151.10,$151.10,$151.10,$149.58,09/24/2021,$432,Annually,2021,4,3,1,*,99,30.084005,-95.771776,,,,55 - Waller,EVELYN TURLINGTON ELEMENTARY SCHOOL,SCHULTZ JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,82989315,21306 Sunshine Meadow Drive,Hockley,Texas,77447,Bauer Landing,35,Hockley,"$347,900","$364,900","$364,900","6,853","2,415",$151.10,$151.10,$151.10,$151.10,08/06/2021,$432,Annually,2021,4,3,1,46,46,30.080906,-95.769089,,,,55 - Waller,EVELYN TURLINGTON ELEMENTARY SCHOOL,SCHULTZ JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,40207693,3411 Hawkins Glen Lane,Katy,Texas,77449,Waterstone,25,Katy - North,"$390,000","$365,000","$365,000","8,563","2,715",$134.44,$138.12,$134.44,$134.44,11/19/2021,$700,Annually,2014,4,2,1,11,11,29.822328,-95.762044,2021,"9,081",3.23,30 - Katy,MORTON RANCH ELEMENTARY SCHOOL,MCDONALD JUNIOR HIGH SCHOOL,PAETOW HIGH SCHOOL,No,,Free Standing,
false,91130847,5403 Nero Lake Drive,Katy,Texas,77449,Plantation Lakes Sec 23,25,Bear Creek South,"$365,000","$365,000","$365,000","5,671","2,441",$149.53,$149.53,$149.53,$149.53,11/16/2021,$450,Annually,2018,4,3,1,1,1,29.850669,-95.703937,2020,"6,637",3.09,13 - Cypress-Fairbanks,EMERY ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS LAKES HIGH SCHOOL,No,,Free Standing,
false,47434618,23003 Cardinal Drive,Hockley,Texas,77447,Holly Spgs 1,35,Hockley,"$429,900","$365,000","$365,000","63,210","2,759",$132.29,$142.08,$132.29,$132.29,11/12/2021,$169,Annually,1961,5,3,0,52,52,30.087389,-95.753176,2020,"6,130",2.17,55 - Waller,EVELYN TURLINGTON ELEMENTARY SCHOOL,SCHULTZ JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,85261600,27710 Ashbrook Falls Court,Fulshear,Texas,77441,Churchill Farms Sec 6,36,Katy - Southwest,"$355,000","$365,000","$363,950","7,317","2,823",$129.30,$125.75,$129.30,$128.92,05/14/2021,$800,Annually,2013,4,3,0,5,5,29.732920,-95.850007,2020,"8,777",2.93,30 - Katy,CAMPBELL ELEMENTARY SCHOOL (KATY),ADAMS JUNIOR HIGH SCHOOL,JORDAN HIGH SCHOOL,No,,Free Standing,
false,64823342,30710 Southern Dewberry,Fulshear,Texas,77441,Fulbrook on Fulshear Creek,30,Fulshear/South Brookshire/Simonton,"$374,900","$365,000","$365,000",,"2,483",$147.00,$150.99,$147.00,$147.00,06/18/2021,"$1,200",Annually,2020,4,3,0,42,42,29.675439,-95.902579,,,,33 - Lamar Consolidated,HUGGINS ELEMENTARY SCHOOL,LEAMAN JUNIOR HIGH SCHOOL,FULSHEAR HIGH SCHOOL,No,,Free Standing,
